Event ID,Event Name,Event Size,Day,Timeslot,Duration,Original Room,Original Campus,New Room,New Room Capacity,New Campus,Capacity Waste,Tiered Waste,Original Room Type,New Room Type,Room Type Match
E:5JK1XCCC2B-00001,Professional Development & Leadership 1 - Students' Placement HWB,100,Tuesday,Tuesday 13:00,50,0591_-1_B1.11,Holyrood,0450_02_2.35,128,Central,28,8,Classroom Style,Classroom Style,1
E:DA8G82DAM3,The Nature of Enquiry - Lecture,25,Tuesday,Tuesday 10:00,120,0551_00_G37,Holyrood,0113_00_G.13,26,Central,1,0,Classroom Style,Boardroom Style,0
E:ML7N81TTM1,Restorative Practice/A&C,50,Monday,Monday 14:00,50,0558_02_2.3,Holyrood,0401_01_1.01,84,New College,34,14,Classroom Style,Classroom Style,1
E:8BBYMSTL38,Sport Science (Dissertation) 4 - Lecture,60,Wednesday,Wednesday 13:00,110,0551_-1_LG34,Holyrood,0423_O_O.17,78,Lauriston,18,0,Lecture Theatre,Lecture Theatre,1
E:RP2Y77TUXL-00001,EdBudds Sharing Good Practice/B,25,Wednesday,Wednesday 10:00,50,0551_01_1.27,Holyrood,0001_00_G.158,30,Central,5,0,Boardroom Style,Boardroom Style,1
E:8494F9G9JH,PECP3: National Awards - Seminar/D,28,Monday,Monday 10:30,90,0551_01_1.37,Holyrood,0335_03_3.2,40,Central,12,0,Classroom Style,Classroom Style,1
E:PK5D76D2XE-00003-00001,Dimensions of Teaching - Workshop/03,30,Wednesday,Wednesday 13:00,110,0551_01_1.37,Holyrood,0228_-1_LG.06,35,Central,5,0,Classroom Style,Classroom Style,1
E:UYA8WYD4OL-00001,Domains of Practice 1: Engaging with the literature in Community Learning & Development (CLD) - Lecture,20,Thursday,Thursday 10:00,90,0551_-1_LG48,Holyrood,0201_00_G.05,20,Central,0,0,Boardroom Style,Boardroom Style,1
E:PQP8XCX4U8,Tutor Reflections/B&D,50,Monday,Monday 14:00,50,0551_00_G42,Holyrood,0209_02_2.01,70,Central,20,0,Classroom Style,Classroom Style,1
E:75CBUX7HNW-00002,PECP3: National Awards - Seminar/A,28,Thursday,Thursday 10:30,90,0564_02_2.14,Holyrood,0311_02_2.05,31,Central,3,0,Classroom Style,Classroom Style,1
E:8494F9G9JH-00002,PECP3: National Awards - Seminar/D,28,Thursday,Thursday 10:30,90,0564_03_3.24,Holyrood,0335_00_G.10,32,Central,4,0,Classroom Style,Classroom Style,1
E:5JK1XCCC2B-00002,Professional Development & Leadership 1 - Working with the GTCS Standards,100,Wednesday,Wednesday 09:00,50,0551_-1_LG34,Holyrood,0335_00_G.01,120,Central,20,0,Lecture Theatre,Lecture Theatre,1
E:CDDUFSDPWH,PECP3: National Awards - Seminar/C,28,Monday,Monday 10:30,90,0564_03_3.24,Holyrood,0335_01_1.3,30,Central,2,0,Classroom Style,Classroom Style,1
E:Z29NA5X9DV,Making and Conceptualising Curriculum - Workshop/01,30,Monday,Monday 09:00,180,0558_03_3.4,Holyrood,0113_00_G.03,50,Central,20,0,Classroom Style,Classroom Style,1
E:WWLSQ854LC,Pedagogy & Introspective view of Dance Pedagogy - Lecture,60,Thursday,Thursday 10:00,120,0551_01_1.18,Holyrood,0201_01_1.08,307,Central,247,227,Classroom Style,Lecture Theatre,0
E:A8AOI8QMLO,EdBudds Lesson Planning/C,25,Wednesday,Wednesday 11:00,50,0553_04_422,Holyrood,0113_00_G.13,26,Central,1,0,Boardroom Style,Boardroom Style,1
E:9EAQJKB6KX,Making and Conceptualising Curriculum - Workshop/01,30,Monday,Monday 14:00,120,0558_04_4.4,Holyrood,0110_02_2.04,42,Central,12,0,Classroom Style,Classroom Style,1
E:PMXXSWJCB8-00002,Making and Conceptualising Curriculum - Workshop/04,25,Tuesday,Tuesday 09:00,180,0551_01_1.26,Holyrood,0110_02_2.01,25,Central,0,0,Classroom Style,Classroom Style,1
E:VFWEJRL245,Professional Practice Placement 3 - Lecture,20,Friday,Friday 10:00,110,0564_03_3.25,Holyrood,0113_00_G.14,26,Central,6,0,Boardroom Style,Boardroom Style,1
E:REXFWK78ON-00009,Dimensions of Teaching - Lecture,120,Wednesday,Wednesday 15:00,50,0551_-1_LG34,Holyrood,0209_01_1.21,125,Central,5,0,Lecture Theatre,Lecture Theatre,1
E:64Z3LNMDY5,PECP3: National Awards - Course Lecture,100,Monday,Monday 09:30,60,0591_-1_B1.11,Holyrood,0201_00_G.06,193,Central,93,73,Classroom Style,Lecture Theatre,0
E:ML7N81TTM1-00001,Restorative Practice/B&D,50,Monday,Monday 15:00,50,0551_00_G43,Holyrood,0209_02_2.01,70,Central,20,0,Classroom Style,Classroom Style,1
E:KE4E4TS5P9-00003-00001,Dimensions of Teaching - Workshop/01,30,Wednesday,Wednesday 13:00,110,0558_04_4.20,Holyrood,0209_02_2.37,30,Central,0,0,Classroom Style,Classroom Style,1
E:OCC1RFMRWW,Dimensions of Teaching - Workshop/02,25,Thursday,Thursday 10:00,120,0558_05_5.2,Holyrood,0335_03_3.1,25,Central,0,0,Classroom Style,Classroom Style,1
E:8EEZHXXHV2,Dimensions of Teaching - Workshop/03,30,Wednesday,Wednesday 11:00,50,0551_01_1.37,Holyrood,0227_00_G.05,44,Central,14,0,Classroom Style,Classroom Style,1
E:H522U5CKI1,PGDE Secondary - Professional Studies Tutorial/05,40,Thursday,Thursday 10:00,180,0551_00_G42,Holyrood,0201_00_G.08,193,Central,153,133,Classroom Style,Lecture Theatre,0
E:V56RJ4Q9LJ,Making and Conceptualising Curriculum - Workshop/03,24,Monday,Monday 09:00,180,0558_03_3.02,Holyrood,0001_00_G.158,30,Central,6,0,Boardroom Style,Boardroom Style,1
E:CDDUFSDPWH-00001,PECP3: National Awards - Seminar/C,28,Tuesday,Tuesday 10:30,90,0564_03_3.24,Holyrood,0113_00_G.15,29,Central,1,0,Classroom Style,Classroom Style,1
E:Q5R5HRFFAQ,Placement tutor and student meetings/7&8,10,Wednesday,Wednesday 13:30,90,0551_00_G37,Holyrood,0219_00_G.02,24,Central,14,0,Classroom Style,Classroom Style,1
E:64Z3LNMDY5-00002,PECP3: National Awards - Course Lecture,100,Thursday,Thursday 09:30,60,0591_-1_B1.11,Holyrood,0201_00_G.06,193,Central,93,73,Classroom Style,Lecture Theatre,0
E:EKOYPXSAL1,Professional Development Programme - Hill Skills OESE,15,Tuesday,Tuesday 09:00,480,0555_01_1.15,Holyrood,0219_00_G.02,24,Central,9,0,Classroom Style,Classroom Style,1
E:BTHAA3EXR2,Dimensions of Teaching - Workshop/01,30,Wednesday,Wednesday 11:00,50,0558_04_4.20,Holyrood,0228_-1_LG.10,36,Central,6,0,Classroom Style,Classroom Style,1
E:1OMAQOUEDB,Sport Science 1B: Biomechanics & Sport Psychology - Tutorial/D,25,Friday,Friday 14:00,50,0558_05_5.4,Holyrood,0335_04_4.1,30,Central,5,0,Classroom Style,Classroom Style,1
E:E2G1VMA94W,Technology and Environment 2A: Building Environment - Tutorial/06,24,Wednesday,Wednesday 10:00,120,0558_03_3.02,Holyrood,0226_01_1.02,50,Central,26,6,Boardroom Style,Specialist Room,0
E:OW93ST8TLC,LfA - French Advanced Step 5,14,Wednesday,Wednesday 17:30,90,0564_00_G4,Holyrood,0214_00_G.22,18,Central,4,0,Classroom Style,Classroom Style,1
E:4SEXLRSX2J,LfA - Italian Beginners Step 2,14,Thursday,Thursday 14:00,90,0551_-1M_M16,Holyrood,0226_-1_LG.10,72,Central,58,38,Boardroom Style,Specialist Room,0
E:XUX8ASTOPH,LfA - French Upper Intermediate Step 2,14,Wednesday,Wednesday 17:30,90,0564_03_3.15,Holyrood,0201_02_2.11,28,Central,14,0,Classroom Style,Classroom Style,1
E:W2IK4YVECC,LfA - British Sign Language Elementary Step 2,14,Wednesday,Wednesday 19:00,90,0551_00_G36B,Holyrood,0214_01_1.10,18,Central,4,0,Classroom Style,Classroom Style,1
E:J1GRA6XVE5,OS - Listening to Music,12,Thursday,Thursday 16:00,110,0551_-1M_M14,Holyrood,0214_01_1.22,12,Central,0,0,Boardroom Style,Boardroom Style,1
E:4WJ8U2Y43W,LfA - Spanish Intermediate Step 5,14,Wednesday,Wednesday 11:00,90,0551_-1_LG44,Holyrood,0228_08_8.13,15,Central,1,0,Boardroom Style,Boardroom Style,1
E:RIYC4UR49R,LfA - German Upper Intermediate Step 5,14,Friday,Friday 11:00,90,0551_-1_LG45,Holyrood,0254_01_1.03,16,Central,2,0,Boardroom Style,Boardroom Style,1
E:FF7YJX9AJP,LfA - French Beginners Step 1,14,Tuesday,Tuesday 17:30,90,0564_00_G4,Holyrood,0401_01_1.07,32,New College,18,0,Classroom Style,Classroom Style,1
E:L7ZB5CJU3Y,LfA - Ukrainian Beginners Step 2,14,Monday,Monday 17:30,90,0564_00_G4,Holyrood,0251_01_1.01,28,Central,14,0,Classroom Style,Classroom Style,1
E:8NNQCX8QIM,Developing Narratives of Self - PPG3/ILG3,10,Monday,Monday 14:00,170,0551_-1_LG45,Holyrood,0003_01_1.05,12,Central,2,0,Boardroom Style,Boardroom Style,1
E:BAMAOVPUPM-00001,Developing Narratives of Self - PPG2/ILG2,10,Monday,Monday 14:00,200,0551_00_G30,Holyrood,0422_J_J.03,60,Central,50,30,Classroom Style,Classroom Style,1
E:BAMAOVPUPM-00004,Developing Narratives of Self - Tutors de-brief,10,Monday,Monday 13:00,50,0551_00_G30,Holyrood,0219_00_G.02,24,Central,14,0,Classroom Style,Classroom Style,1
E:JYC514IVAU,LfA - British Sign Language Beginners Step 1 (semi-intensive),14,Wednesday,Wednesday 17:30,90,0551_00_G35,Holyrood,0113_00_G.204,20,Central,6,0,Group Cluster Style,Classroom Style,0
E:64HN6W9XRE-00005,Beginnings in Counselling Practice - Listening Practice 1,6,Tuesday,Tuesday 14:00,170,0551_01_1.26,Holyrood,0254_01_1.04,16,Central,10,0,Classroom Style,Classroom Style,1
E:U4ADMQVCDG,LfA - British Sign Language Beginners Step 1 (semi-intensive),14,Monday,Monday 17:30,90,0551_00_G35,Holyrood,0228_09_9.18,25,Central,11,0,Group Cluster Style,Classroom Style,0
E:64HN6W9XRE-00004,Beginnings in Counselling Practice - Listening Practice 5,6,Monday,Monday 14:00,170,0551_-1_LG49,Holyrood,0001_02_2.343,16,Central,10,0,Boardroom Style,Boardroom Style,1
E:64HN6W9XRE-00007,Beginnings in Counselling Practice - Listening Practice 3,6,Tuesday,Tuesday 14:00,170,0551_-1_LG49,Holyrood,0214_01_1.22,12,Central,6,0,Boardroom Style,Boardroom Style,1
E:8H5IU1BI1X,LfA - Japanese Beginners Step 2 (semi-intensive),14,Monday,Monday 17:30,90,0551_-1M_M14,Holyrood,0228_11_11.11,15,Central,1,0,Boardroom Style,Boardroom Style,1
E:64HN6W9XRE-00012,Beginnings in Counselling Practice - Listening Practice 3,6,Thursday,Thursday 14:00,170,0551_-1M_M14,Holyrood,0254_01_1.07,12,Central,6,0,Boardroom Style,Boardroom Style,1
E:NREF4PPJQI,LfA - Spanish Beginners Step 3,14,Tuesday,Tuesday 17:30,90,0551_-1_LG44,Holyrood,0227_02_2.14,15,Central,1,0,Boardroom Style,Boardroom Style,1
E:NNRDYCY17Y,OS - Understanding the Earth,20,Thursday,Thursday 16:00,110,0558_05_5.3,Holyrood,0228_-1_LG.08,36,Central,16,0,Classroom Style,Classroom Style,1
E:BRW8YR96ZP,LfA - Gaelic Beginners Step 1 (semi intensive),14,Wednesday,Wednesday 17:30,195,0551_00_G37,Holyrood,0201_02_2.04,24,Central,10,0,Classroom Style,Classroom Style,1
E:64HN6W9XRE-00006,Beginnings in Counselling Practice - Listening Practice 2,6,Tuesday,Tuesday 14:00,170,0551_01_1.21,Holyrood,0228_03_3.01,24,Central,18,0,Classroom Style,Classroom Style,1
E:TFFV3QZBG1,LfA - Japanese Beginners Step 2 (semi-intensive),14,Thursday,Thursday 17:30,90,0551_-1_LG46,Holyrood,0228_11_11.11,15,Central,1,0,Boardroom Style,Boardroom Style,1
E:SLPIQIYAEY,Beginnings in Counselling Practice - Seminar/01,52,Monday,Monday 10:00,180,0558_02_2.3,Holyrood,0226_-1_LG.19,70,Central,18,0,Classroom Style,Specialist Room,0
E:64HN6W9XRE,Beginnings in Counselling Practice - Listening Practice 1,6,Monday,Monday 14:00,170,0551_01_1.26,Holyrood,0228_03_3.01,24,Central,18,0,Classroom Style,Classroom Style,1
E:DVIOVAOCR7,Beginnings in Counselling Practice - Seminar/02,52,Tuesday,Tuesday 10:00,180,0551_00_G42,Holyrood,0226_-1_LG.18,66,Central,14,0,Classroom Style,Specialist Room,0
E:64HN6W9XRE-00002,Beginnings in Counselling Practice - Listening Practice 3,6,Monday,Monday 14:00,170,0551_01_1.37,Holyrood,0254_01_1.12,10,Central,4,0,Classroom Style,Classroom Style,1
E:64HN6W9XRE-00008,Beginnings in Counselling Practice - Listening Practice 4,6,Tuesday,Tuesday 14:00,170,0551_-1M_M14,Holyrood,0113_00_G.202B,12,Central,6,0,Boardroom Style,Boardroom Style,1
E:64HN6W9XRE-00009,Beginnings in Counselling Practice - Listening Practice 5,6,Tuesday,Tuesday 14:00,170,0551_-1M_M1,Holyrood,0254_01_1.12,10,Central,4,0,Classroom Style,Classroom Style,1
E:HL14BBRIZD,From Two Person to Three Person to the Group - Seminar/01,55,Thursday,Thursday 13:00,170,0551_01_1.26,Holyrood,0112_00_G.02,55,Central,0,0,Classroom Style,Classroom Style,1
E:8TD6URC9ON,LfA - General English Elementary Step 5,14,Thursday,Thursday 11:00,90,0551_-1_LG45,Holyrood,0228_06_6.05,14,Central,0,0,Boardroom Style,Boardroom Style,1
E:64HN6W9XRE-00014,Beginnings in Counselling Practice - Listening Practice 5,6,Thursday,Thursday 14:00,170,0551_-1_LG47,Holyrood,0254_01_1.5A,8,Central,2,0,Boardroom Style,Boardroom Style,1
E:64HN6W9XRE-00003,Beginnings in Counselling Practice - Listening Practice 4,6,Monday,Monday 14:00,170,0551_01_1.27,Holyrood,0214_00_G.23,10,Central,4,0,Boardroom Style,Boardroom Style,1
E:8J5E85JC88,LfA - Japanese Beginners Stage 2,14,Wednesday,Wednesday 17:30,90,0551_00_G38,Holyrood,0219_00_G.01,16,Central,2,0,Boardroom Style,Boardroom Style,1
E:64HN6W9XRE-00010,Beginnings in Counselling Practice - Listening Practice 1,6,Thursday,Thursday 14:00,170,0551_01_1.18,Holyrood,0228_04_4.18,25,Central,19,0,Classroom Style,Classroom Style,1
E:5BXZ6AF45C-00002,Beginnings in Counselling Practice - Seminar/03,55,Thursday,Thursday 10:00,180,0551_01_1.26,Holyrood,0335_00_G.01,120,Central,65,45,Classroom Style,Lecture Theatre,0
E:64HN6W9XRE-00013,Beginnings in Counselling Practice - Listening Practice 4,6,Thursday,Thursday 14:00,170,0551_-1M_M1,Holyrood,0254_01_1.04,16,Central,10,0,Classroom Style,Classroom Style,1
E:64HN6W9XRE-00011,Beginnings in Counselling Practice - Listening Practice 2,6,Thursday,Thursday 14:00,170,0551_-1_LG49,Holyrood,0254_01_1.08,16,Central,10,0,Boardroom Style,Boardroom Style,1
E:64HN6W9XRE-00001,Beginnings in Counselling Practice - Listening Practice 2,6,Monday,Monday 14:00,170,0551_01_1.19,Holyrood,0254_01_1.04,16,Central,10,0,Classroom Style,Classroom Style,1
E:V1H61722K5,LfA - General English Elementary Step 2,14,Tuesday,Tuesday 11:00,90,0551_-1_LG45,Holyrood,0228_06_6.05,14,Central,0,0,Boardroom Style,Boardroom Style,1
E:EFNY1YZ5HS,LfA - Italian Elementary Step 2,14,Wednesday,Wednesday 11:00,90,0551_00_G36B,Holyrood,0228_06_6.05,14,Central,0,0,Classroom Style,Boardroom Style,0
E:K5T8VI8JPC,LfA - Italian Elementary Step 2,14,Thursday,Thursday 17:30,90,0551_00_G38,Holyrood,0254_01_1.03,16,Central,2,0,Boardroom Style,Boardroom Style,1
E:ZILOGKL6UO,LfA - Spanish Elementary Step 2,14,Thursday,Thursday 19:00,90,0551_-1_LG44,Holyrood,0001_01_1.266,24,Central,10,0,Boardroom Style,Boardroom Style,1
E:M3IADA86SR,LfA - Turkish Elementary Step 5,12,Monday,Monday 19:00,90,0551_00_G32,Holyrood,0214_00_G.22,18,Central,6,0,Classroom Style,Classroom Style,1
E:HO7PKY2N4N,LfA - German Elementary Step 3,14,Tuesday,Tuesday 17:30,90,0551_00_G34,Holyrood,0227_02_2.03,18,Central,4,0,Boardroom Style,Boardroom Style,1
E:UP6ZDYZ1VB,LfA - Italian Beginners Step 2,14,Monday,Monday 19:00,90,0551_-1_LG47,Holyrood,0228_11_11.11,15,Central,1,0,Boardroom Style,Boardroom Style,1
E:DLPX8OI3DE,LfA - Italian Upper Intermediate Step 1,14,Thursday,Thursday 14:00,90,0564_02_2.14,Holyrood,0228_06_6.05,14,Central,0,0,Classroom Style,Boardroom Style,0
E:8KAOSIGWT3,LfA - Swahili Elementary Step 2,12,Monday,Monday 19:00,90,0551_00_G36A,Holyrood,0228_04_4.18,25,Central,13,0,Classroom Style,Classroom Style,1
E:WI8XSNJ9XB,LfA - Gaelic Beginners Step 2,14,Tuesday,Tuesday 17:30,90,0551_-1_LG49,Holyrood,0227_03_3.03,18,Central,4,0,Boardroom Style,Boardroom Style,1
E:O28CCGRECV,LfA - Staff British Sign language Beginners Step 3 and Elementary Step 1,15,Thursday,Thursday 12:00,50,0551_00_G35,Holyrood,0214_00_G.22,18,Central,3,0,Group Cluster Style,Classroom Style,0
E:YO5M2HATSW,LfA - German Intermediate Step 2,14,Thursday,Thursday 19:00,90,0551_00_G36B,Holyrood,0254_01_1.04,16,Central,2,0,Classroom Style,Classroom Style,1
E:KA9JN78C4H,LfA - French Beginners Step 1,14,Wednesday,Wednesday 14:00,90,0591_-1_B1.10,Holyrood,0254_01_1.08,16,Central,2,0,Boardroom Style,Boardroom Style,1
E:7JHY29QGO9,LfA - Modern Greek Beginners Step 2,14,Monday,Monday 17:30,90,0564_03_3.25,Holyrood,0228_13_13.07,15,Central,1,0,Boardroom Style,Boardroom Style,1
E:7NE9RTMGFL,LfA - Italian: L'Italiano Atuale,14,Wednesday,Wednesday 11:00,110,0551_-1_LG45,Holyrood,0228_08_8.16,15,Central,1,0,Boardroom Style,Boardroom Style,1
E:CVCURJBVUA,LfA - French Upper intermediate Step 5,14,Monday,Monday 17:30,90,0564_03_3.15,Holyrood,0335_01_1.9,32,Central,18,0,Classroom Style,Classroom Style,1
E:ASHX7HCGOY,LfA - French Intermediate Step 5,14,Thursday,Thursday 17:30,90,0551_-1M_M2,Holyrood,0228_11_11.01,16,Central,2,0,Boardroom Style,Boardroom Style,1
E:ER31D8DTZR,LfA - Turkish Elementary Step 2,12,Thursday,Thursday 19:00,90,0551_00_G32,Holyrood,0311_02_2.05,31,Central,19,0,Classroom Style,Classroom Style,1
E:YIJFS6XB2Q,LfA - German Intermediate Step 5,14,Monday,Monday 19:00,90,0551_01_1.27,Holyrood,0219_00_G.01,16,Central,2,0,Boardroom Style,Boardroom Style,1
E:K133IBVSVC,LfA - Russian Beginners Step 2,14,Tuesday,Tuesday 17:30,90,0551_-1M_M1,Holyrood,0214_01_1.01,20,Central,6,0,Classroom Style,Classroom Style,1
E:2M2D8WNCE3,LfA - Spanish Upper Intermediate Step 1,14,Tuesday,Tuesday 19:00,90,0551_-1_LG46,Holyrood,0227_03_3.14,15,Central,1,0,Boardroom Style,Boardroom Style,1
E:MN8FBF3ALG,LfA - Arabic Elementary Step 2,14,Monday,Monday 19:00,90,0551_00_G36B,Holyrood,0214_01_1.01,20,Central,6,0,Classroom Style,Classroom Style,1
E:AKA4E1ODW6,LfA - French Beginners Step 2,14,Wednesday,Wednesday 14:00,90,0551_-1_LG48,Holyrood,0311_04_4.08,14,Central,0,0,Boardroom Style,Boardroom Style,1
E:EQ1WYNIZBX,LfA - Turkish Beginners Step 2,12,Wednesday,Wednesday 19:00,90,0551_00_G34,Holyrood,0214_00_G.26,12,Central,0,0,Boardroom Style,Boardroom Style,1
E:V73IJEI8C9,LfA - French Elementary Step 6,14,Monday,Monday 17:30,90,0551_-1M_M16,Holyrood,0227_02_2.14,15,Central,1,0,Boardroom Style,Boardroom Style,1
E:J6PEDWIBSO,LfA - Japanese Beginners Step 5,14,Monday,Monday 17:30,90,0551_-1M_M2,Holyrood,0227_02_2.29,15,Central,1,0,Boardroom Style,Boardroom Style,1
E:62VCHFL58B,LfA - French: Le Francais Actuel,14,Wednesday,Wednesday 14:00,110,0551_-1_LG49,Holyrood,0113_00_G.205,14,Central,0,0,Boardroom Style,Boardroom Style,1
E:MCTIXRVLH6,LfA - German Elementary Step 2,14,Tuesday,Tuesday 19:00,90,0551_00_G34,Holyrood,0254_01_1.08,16,Central,2,0,Boardroom Style,Boardroom Style,1
E:AL24AL17PH,LfA - Italian Intermediate Step 2,14,Monday,Monday 17:30,90,0551_-1_LG47,Holyrood,0227_03_3.14,15,Central,1,0,Boardroom Style,Boardroom Style,1
E:BHVQS87N7L,LfA - French Beginners Step 2,14,Tuesday,Tuesday 19:00,90,0551_-1M_M14,Holyrood,0227_02_2.29,15,Central,1,0,Boardroom Style,Boardroom Style,1
E:TI7RH7LVJZ,LfA - German Upper Intermediate Step 1,14,Wednesday,Wednesday 14:00,90,0551_-1_LG46,Holyrood,0227_03_3.29,15,Central,1,0,Boardroom Style,Boardroom Style,1
E:24YNEC7OV2,LfA - French: le Francais Actuel,14,Friday,Friday 11:00,110,0551_-1_LG48,Holyrood,0201_02_2.06,18,Central,4,0,Boardroom Style,Classroom Style,0
E:HCH68IXH2Z,LfA - Arabic Beginners Step 2,14,Wednesday,Wednesday 17:30,90,0551_00_G36B,Holyrood,0228_11_11.06,18,Central,4,0,Classroom Style,Classroom Style,1
E:5P5HUS942L,LfA - German Advanced Step 2,14,Wednesday,Wednesday 19:00,90,0551_-1_LG44,Holyrood,0219_00_G.01,16,Central,2,0,Boardroom Style,Boardroom Style,1
E:NZXCUU1LYZ,LfA - German Elementary Step 2,14,Wednesday,Wednesday 19:00,90,0551_00_G38,Holyrood,0254_01_1.08,16,Central,2,0,Boardroom Style,Boardroom Style,1
E:321T5FU8ZK,LfA - Spanish Beginners Step 1,14,Monday,Monday 19:00,90,0551_00_G35,Holyrood,0112_-1_B.06,25,Central,11,0,Group Cluster Style,Classroom Style,0
E:6V4SG3DU9P,LfA - Spanish Elementary Step 5,14,Tuesday,Tuesday 19:00,90,0551_-1_LG48,Holyrood,0254_01_1.10,14,Central,0,0,Boardroom Style,Boardroom Style,1
E:6WVJ8X2G3D,LfA - Japanese Intermediate Step 5,14,Tuesday,Tuesday 19:00,90,0551_-1_LG44,Holyrood,0113_00_G.09,15,Central,1,0,Boardroom Style,Boardroom Style,1
E:5BOGML65YY,Artistic Research Themes and Methods - Seminar/03,15,Wednesday,Wednesday 10:30,120,0591_-1_B1.06,Holyrood,0228_08_8.16,15,Central,0,0,Boardroom Style,Boardroom Style,1
E:UST4J3QAWV,LfA - Swahili Beginners Step 2,12,Monday,Monday 17:30,90,0551_00_G36A,Holyrood,0113_02_2.26,12,Central,0,0,Classroom Style,Classroom Style,1
E:UD4GPBUM9Y,LfA - Italian: L'Italiano Attuale,14,Wednesday,Wednesday 18:30,110,0551_01_1.37,Holyrood,0214_01_1.01,20,Central,6,0,Classroom Style,Classroom Style,1
E:2LNF9F68WT,LfA - Japanese Beginners Step 2,14,Tuesday,Tuesday 11:00,90,0551_-1_LG44,Holyrood,0228_08_8.13,15,Central,1,0,Boardroom Style,Boardroom Style,1
E:W8YITQUD28,LfA - German Beginners Step 2,14,Tuesday,Tuesday 19:00,90,0551_00_G38,Holyrood,0335_02_2.18,16,Central,2,0,Boardroom Style,Boardroom Style,1
E:UTAZ9ALIUA,LfA - Ukrainian Elementary Step 2,14,Monday,Monday 19:00,90,0551_00_G34,Holyrood,0227_02_2.29,15,Central,1,0,Boardroom Style,Boardroom Style,1
E:7RBQ1OW7TF,LfA - French Beginners Step 3,14,Wednesday,Wednesday 17:30,90,0564_03_3.25,Holyrood,0227_02_2.03,18,Central,4,0,Boardroom Style,Boardroom Style,1
E:VHZN5ESVLP,OS - The Geology of Arthur's Seat - set up time,14,Friday,Friday 16:00,110,0555_01_1.15,Holyrood,0251_01_1.01,28,Central,14,0,Classroom Style,Classroom Style,1
E:V3VV4CRLQ2,OS - The Geology of Arthur's Seat,14,Sunday,Sunday 10:30,270,0555_01_1.15,Holyrood,0401_01_1.07,32,New College,18,0,Classroom Style,Classroom Style,1
E:X1G2DA6JF1,LfA - German Beginners Step 3,14,Monday,Monday 19:00,90,0551_-1_LG45,Holyrood,0103_01_1.B09,16,Central,2,0,Boardroom Style,Boardroom Style,1
E:K48AEA2P6F,OS - Critical Thinking,16,Monday,Monday 10:00,300,0551_-1_LG48,Holyrood,0008_00_G.252,16,Central,0,0,Boardroom Style,Boardroom Style,1
E:7WSHWRXATA,OS - The Geology of Arthur's Seat,14,Saturday,Saturday 10:30,270,0555_01_1.15,Holyrood,0214_00_G.22,18,Central,4,0,Classroom Style,Classroom Style,1
E:GP4UHO8QI7,LfA - Spanish Beginners Step 1,14,Wednesday,Wednesday 17:30,90,0551_-1M_M16,Holyrood,0227_02_2.54,18,Central,4,0,Boardroom Style,Boardroom Style,1
